Sentiment,Topic,TweetText,TweetId,TweetDate
negative,jetblue,"@JetBlue flight was Cancelled Flighted. Do I need to file a claim for the $50 credit I'm entitled to per yr bill of rights, or will it just be issued?",5.68E+17,2/17/2015 17:54
negative,jetblue,"@JetBlue Why not just take her info in the beginning and if cut off, call back? We do that in my medical practice. We are frequent flyers :(",5.68E+17,2/17/2015 17:51
positive,jetblue,@JetBlue is definitely my new favorite airline.,5.68E+17,2/17/2015 17:46
positive,jetblue,@JetBlue I will try that. Thanks! If all else fails I will just do the old fashioned method tomorrow morning.,5.68E+17,2/17/2015 17:46
neutral,jetblue,@JetBlue all up to date. Can't update via Google play.,5.68E+17,2/17/2015 17:40
negative,jetblue,@JetBlue Are there issues with the mobile boarding passes? My app keeps crashing when I try accessing. Thanks!,5.68E+17,2/17/2015 17:37
neutral,jetblue,@JetBlue becomes first #airline to accept #Apple Pay - Future #Travel Experience http://t.co/czOr4nyh9n,5.68E+17,2/17/2015 17:36
negative,jetblue,"@JetBlue well, your new baggage fees, fare structures and reduced legroom has turned you into every other hated carrier in the US. Congrats",5.68E+17,2/17/2015 17:24
positive,jetblue,@JetBlue Thank you for your excellent customer service - resolved issue quickly.,5.68E+17,2/17/2015 17:23
negative,jetblue,"@JetBlue yes, well they are operating outside of your terminal and targeting vulnerable passengers. No better than thieves.",5.68E+17,2/17/2015 17:21
negative,jetblue,@JetBlue that's not an option for us. So how can we help each other fix this? I would've made the change earlier if given accurate info.,5.68E+17,2/17/2015 17:20
negative,jetblue,"@JetBlue well, now saying our flight is going to be Cancelled Flighted &amp; that by not changing earlier, we missed our chance to get out tomorrow. 1/2",5.68E+17,2/17/2015 17:18
negative,jetblue,@JetBlue tell your employees that!,5.68E+17,2/17/2015 17:10
negative,jetblue,"@JetBlue even @Citi responded quicker via Twitter when they #fail.... Still on hold, hoping no one books the flight..... @JetBlue #fail",5.68E+17,2/17/2015 17:08
negative,jetblue,@JetBlue ah yes. Put the bags on the floor instead of the overhead bin so no one trips. #safetyfirst #sarcasm,5.68E+17,2/17/2015 17:08
negative,jetblue,@JetBlue where exactly can I leave a note,5.68E+17,2/17/2015 17:06
neutral,jetblue,@JetBlue Accepting #Apple Pay - Mobile Enterprise http://t.co/Ci5cfrlqBe,5.68E+17,2/17/2015 17:05
negative,jetblue,"@JetBlue Guys, really bad @JetBlue #fail . Someone better call my wife back to get this handled. 203-382-3312 while she waits on hold....",5.68E+17,2/17/2015 17:03
negative,jetblue,@JetBlue #fail My wife on the phone asking to switch flight times. In mid switch gets disconnected. Now Cancelled Flightled! No new time! No call back,5.68E+17,2/17/2015 17:02
positive,jetblue,@JetBlue That's great! Thank you.,5.68E+17,2/17/2015 16:53
negative,jetblue,@JetBlue they tried to have us towed. Do you think I'll be flying out of your terminal again? Risk of $75 fine from corrupt police official,5.68E+17,2/17/2015 16:50
neutral,jetblue,@JetBlue selfie on the flight 83 from #JFK to #Orlando . With @Supertzar85 http://t.co/QRANZImHTr,5.68E+17,2/17/2015 16:49
negative,jetblue,@JetBlue ticket issued whilst delivering your customers.,5.68E+17,2/17/2015 16:48
negative,jetblue,"@JetBlue understand that, but this policy of targeting your passengers is not good for business and should be addressed with security",5.68E+17,2/17/2015 16:48
negative,jetblue,Always been a @JetBlue fan but maybe next time I'll fly @VirginAmerica for real customer service.,5.68E+17,2/17/2015 16:44
positive,jetblue,@JetBlue I agree!!!  If only there was a frequent tweeter discount so I could fly to see more friends! 😀@Tinman2IronMan @meggersrocks,5.68E+17,2/17/2015 16:41
negative,jetblue,@JetBlue understood ... but could I go and put myself on the standby list 5 hours prior to my flight?,5.68E+17,2/17/2015 16:40
negative,jetblue,@JetBlue the whole plane. Hoping for better luck on the return flight Sunday.,5.68E+17,2/17/2015 16:40
negative,jetblue,"@JetBlue so I'm penalized for packing lightly, having 1 bag and paying extra for a seat?",5.68E+17,2/17/2015 16:37
negative,jetblue,"@JetBlue dropping passengers with small baby and 3 infants at your San Juan terminal. As unloading baby, officer writes me ticket for $75",5.68E+17,2/17/2015 16:36
negative,jetblue,@JetBlue the TV. Wifi was spotty. It's just a nice feature for a X country flight. Still won't keep us away #lovejetblue,5.68E+17,2/17/2015 16:31
negative,jetblue,@JetBlue so technically I could drive to JFK now and put in. Request for tomorrow's flight?,5.68E+17,2/17/2015 16:31
negative,jetblue,@JetBlue why did I pay for extra space to be forced to put my backpack under my seat? Its my only bag. Flight 135. Unprofessional.,5.68E+17,2/17/2015 16:27
negative,jetblue,@JetBlue we were on b6 619 this morning from Boston to beautiful San Diego. We really were bummed the satellite was broken. :(,5.68E+17,2/17/2015 16:26
neutral,jetblue,@JetBlue knew that ... has to be done at the Gate correct? If so what time does gate open,5.68E+17,2/17/2015 16:26
positive,jetblue,"@jetblue #philly lost and read program - Our customers get hot tea, great crewmembers, top notch info &amp; now #BOOKS! http://t.co/9rAGncw2Bk",5.68E+17,2/17/2015 16:23
neutral,jetblue,"@JetBlue Flight 152 (N559JB) ""Here's Looking at Blue Kid"" departs @MCO enroute to @BostonLogan http://t.co/qeaDA92MW6",5.68E+17,2/17/2015 16:05
neutral,jetblue,"@JetBlue.  Punta Cana, to enjoy weather n see my wifes family",5.68E+17,2/17/2015 16:04
positive,jetblue,@JetBlue And we are glad to see what is going on and fix! @ProfessorpaUL15: please DM me your confirmation # so we can check.,5.68E+17,2/17/2015 16:03
negative,jetblue,@JetBlue just lost my business   Enjoy your profits,5.68E+17,2/17/2015 16:01
negative,jetblue,@JetBlue I would drive 2 1/2 hours to jfk to board JetBlue to Vegas instead of closer Hartford airport. Cramming more seats on plane.NO MORE,5.68E+17,2/17/2015 16:00
neutral,jetblue,@JetBlue - I will for sure. But my TSA-Pre works with other airlines. Why is Jetblue different?,5.68E+17,2/17/2015 15:43
positive,jetblue,@JetBlue will call. Thank you!,5.68E+17,2/17/2015 15:42
negative,jetblue,"@JetBlue yes, today. Flight is full now. They said no to me at gate :(",5.68E+17,2/17/2015 15:42
neutral,jetblue,@JetBlue Are departing flights from Boston heavily delayed? Flying out tomorrow morning ...,5.68E+17,2/17/2015 15:37
positive,jetblue,@JetBlue Still love you guys. But get me to Vegas already! ☀️🌴✈️🍸🎲,5.68E+17,2/17/2015 15:34
positive,jetblue,@JetBlue Gary who is serving us at FLL airport counter is really TRUE BLUE! Makes me feel at home even when a JetBlue flight is delayedl,5.68E+17,2/17/2015 15:32
neutral,jetblue,@jetblue is there no way to switch to earlier flight to JFK even if I checked a bag?,5.68E+17,2/17/2015 15:30
negative,jetblue,@JetBlue this is not a flight delay this is horrible planning on Jet Blue!!! #jetblue,5.68E+17,2/17/2015 15:26
negative,jetblue,@JetBlue insane the craziness I've seen with Jet Blue today at Newark Delayed 3 hours and now we are waiting for a Pilot!! #jetblue,5.68E+17,2/17/2015 15:25
neutral,jetblue,@JetBlue Hi! Does my upcoming flight 2168 from West Palm to HPN have Fly-Fi?,5.68E+17,2/17/2015 15:23
positive,jetblue,@JetBlue tried again. Lovely customer service. Thank you!,5.68E+17,2/17/2015 15:20
positive,jetblue,@JetBlue so happy you can accommodate peanut/treenut allergies on flight! 1st online cover from air provider,5.68E+17,2/17/2015 15:13
positive,jetblue,@JetBlue @ProfessorpaUL15 Always happy to help!,5.68E+17,2/17/2015 15:04
positive,jetblue,"@JetBlue we have just landed, thank you anyway. Btw, flight staff on flight 654 were wonderful despite their full day and heavy load.",5.68E+17,2/17/2015 15:02
negative,jetblue,"@JetBlue we are delayed, until he arrives",5.68E+17,2/17/2015 14:51
negative,jetblue,@JetBlue @EllaHenderson the highlight of being delayed #freeconcert,5.68E+17,2/17/2015 14:49
negative,jetblue,@JetBlue whose performing at T5,5.68E+17,2/17/2015 14:48
neutral,jetblue,@JetBlue     Is it only $50 for my 2nd bag?  1st bag too full..,5.68E+17,2/17/2015 14:46
negative,jetblue,"@JetBlue flight 894, first officer not even at the airport wow!!!!!! Unreal, staff waited until we all boarded to announce we are delayed.",5.68E+17,2/17/2015 14:43
positive,jetblue,@JetBlue's CEO battles to appease passengers and Wall Street - http://t.co/uy28D1UEgX http://t.co/vJFV7KSGcQ,5.68E+17,2/17/2015 14:36
negative,jetblue,@JetBlue - why does my TSA-pre work with every airline BUT you? I pay good money for that. Spent 30 mins on phone to fix to zero success.,5.68E+17,2/17/2015 14:33
neutral,jetblue,"@JetBlue That's right! :) Game, set, match.",5.68E+17,2/17/2015 14:31
negative,jetblue,"@JetBlue yes, 3 times. I need some one to call me and help me change a flight. I can't do online. Thanks.",5.68E+17,2/17/2015 14:30
negative,jetblue,@JetBlue pls send an IT tech 2 baggage office. Poor guy is trying 2 print my claim &amp; can't. I need 2 get home. Upgrade 2 @HP printers MFPs,5.68E+17,2/17/2015 14:28
positive,jetblue,@JetBlue @vincenzolandino @CBarrows You take to me places @united simply can't...like non-stop to St. Lucia.,5.68E+17,2/17/2015 14:24
neutral,jetblue,"@JetBlue Flight 1133 (N353JB) ""Blue La La"" departs @mco enroute to San Juan International Airport http://t.co/SWZm2fX3nu",5.68E+17,2/17/2015 14:20
positive,jetblue,@JetBlue this makes me happy. I hope these aren't empty promises.,5.68E+17,2/17/2015 14:19
negative,jetblue,@JetBlue dropped 3x in past hour,5.68E+17,2/17/2015 14:19
neutral,jetblue,"seriously, I want to work on the JetBlue social team RT @JetBlue: @vincenzolandino http://t.co/eiGaJyzcW2",5.68E+17,2/17/2015 14:19
neutral,jetblue,@JetBlue Call me when you do and we’ll have to hook up!,5.68E+17,2/17/2015 14:12
negative,jetblue,@JetBlue Ive called you 3 x &amp; waited on hold 10 min each time to be disconnected each time. Enraging! I need to speak to someone! #help,5.68E+17,2/17/2015 14:09
neutral,jetblue,@JetBlue the USA help line.  i accidentally booked a flight on a thursday instead of a wednesday and want to switch,5.68E+17,2/17/2015 14:09
neutral,jetblue,@JetBlue If you have well-priced flights to #Oahu - we could be best friends. @vincenzolandino,5.68E+17,2/17/2015 14:08
positive,jetblue,@JetBlue we don't need anybody else!,5.68E+17,2/17/2015 14:07
negative,jetblue,@jetblue any idea where the plane for flight 672 is coming from? I thought flight 305 from JFK but that wouldn't explain delay.,5.68E+17,2/17/2015 14:06
neutral,jetblue,"@JetBlue It's for me, I spoke with a rep on the phone who suggested I ""Voice a concern"" via ""Email us"" on your site. I did a few moments ago",5.68E+17,2/17/2015 14:06
negative,jetblue,"@JetBlue pls find my bag, I need 2 get home! Very frustrating. Hope my bag is somewhere in @NY_NJairports. Leaving the #jfk w/o my luggage.",5.68E+17,2/17/2015 14:06
negative,jetblue,"@JetBlue tried calling multiple times, i just wait and when it finally connects i get hung up on",5.68E+17,2/17/2015 14:05
neutral,jetblue,@JetBlue Airways Sees Significant Drop in Short Interest (JBLU) - Mideast Time http://t.co/SSBaUJtOuW,5.68E+17,2/17/2015 14:05
neutral,jetblue,@JetBlue No not yet. I will notify them. I'm new at this! 😊,5.68E+17,2/17/2015 13:59
positive,jetblue,@JetBlue thanks!,5.68E+17,2/17/2015 13:51
neutral,jetblue,"@JetBlue don't worry, I'm gonna share with my row! 😁",5.68E+17,2/17/2015 13:49
positive,jetblue,First base already? I like your style @JetBlue,5.68E+17,2/17/2015 13:46
negative,jetblue,"@JetBlue Hold for 15 min, a couple of rings, then ""mailbox has not been set up yet."" Customer service forwarding to their cell phones? C'mon",5.68E+17,2/17/2015 13:43
neutral,jetblue,@JetBlue Does your home airport not count in the badge system? My TB account says 2 flights but I've taken 3 this year.,5.68E+17,2/17/2015 13:43
neutral,jetblue,@JetBlue is bag check cut off 30 minutes before the original departure time or the estimated time shown online?,5.68E+17,2/17/2015 13:43
neutral,jetblue,"@JetBlue I know where you guys jet! LOL, but if you love me so much, help a brother out :) Hot weather, great nightlife, 2-3 hour flight",5.68E+17,2/17/2015 13:42
neutral,jetblue,@JetBlue Airways Adds New Charter #Flight to Cuba - #Travel Wires (blog) http://t.co/Swb1gR57Cc,5.68E+17,2/17/2015 13:36
neutral,jetblue,"Aww, is it? @JetBlue I guess now I need to book a flight to somewhere warm ASAP! Any suggestions?",5.68E+17,2/17/2015 13:35
positive,jetblue,@JetBlue love traveling with Jetblue. Cant wait to go to Paris oui oui!!! NYC was awesomeee!,5.68E+17,2/17/2015 13:33
negative,jetblue,"@JetBlue 
But if customer service ment anything to you.... you would try. Quoting policy is never effective customer service.",5.68E+17,2/17/2015 13:27
neutral,jetblue,@JetBlue thank you. Is there a possibility it will change?,5.68E+17,2/17/2015 13:21
positive,jetblue,@JetBlue thanks!,5.68E+17,2/17/2015 13:21
neutral,jetblue,@JetBlue are we good?,5.68E+17,2/17/2015 13:20
positive,jetblue,@JetBlue thanks for the upgrade😉!! so far so good. #KeepItUp http://t.co/BKmfeY7QOL,5.68E+17,2/17/2015 13:17
positive,jetblue,@JetBlue @CinziannaP thank you! I like the quick response on Twitter!,5.68E+17,2/17/2015 13:16
positive,jetblue,@JetBlue This could be the beginning of a BLUEtiful relationship :) #lifeneedsfrosting,5.68E+17,2/17/2015 13:14
negative,jetblue,"@JetBlue 
Apparently not.",5.68E+17,2/17/2015 13:12
negative,jetblue,@JetBlue why are we delayed :( flight 1601,5.68E+17,2/17/2015 13:09
negative,jetblue,"@JetBlue continue button generated a trip to ""plan your trip page""
regardless of how far along I was in Flight Booking Problems process
hint: the end of it",5.68E+17,2/17/2015 13:06
neutral,jetblue,@JetBlue marks 15th birthday with @Airbus #A320 painted in 'Blumanity' paint job http://t.co/9vTFM7kNad,5.68E+17,2/17/2015 12:58
neutral,jetblue,"@JetBlue I would fly to Washington  DC to see the actual Constitution  and the Declaration of Independence, in honor of a US Navy friend.",5.68E+17,2/17/2015 12:53
neutral,jetblue,@JetBlue what is the name of this tailfin? http://t.co/qxV45MV0Ug,5.68E+17,2/17/2015 12:40
neutral,jetblue,@JetBlue's new CEO Robin Hayes battles to appease passengers and Wall Street - Business In Savannah http://t.co/KKAY8XaPs1,5.68E+17,2/17/2015 12:36
neutral,jetblue,“@JetBlue: We’re looking for our next #FlyingItForward flier from DC Tell us where you'd fly &amp; why http://t.co/MCSI0dzpnz” @geekandahalf,5.68E+17,2/17/2015 12:33
positive,jetblue,@JetBlue Haha you're doing everything right! Don't change a thing! Slash this Twitter engagement just makes you even cooler! #bestairline,5.68E+17,2/17/2015 12:31
positive,jetblue,@JetBlue thank you. Just sent msg.,5.68E+17,2/17/2015 12:24
neutral,jetblue,@JetBlue I did get the email. Thought i wasn't supposed to reply to those😂,5.68E+17,2/17/2015 12:24
neutral,jetblue,@JetBlue I applied for a job at PDW where could I go for follow up. I'd really love the job #ilovejetblue,5.68E+17,2/17/2015 12:19
neutral,jetblue,@JetBlue Connecticut❄️,5.68E+17,2/17/2015 12:16
neutral,jetblue,@JetBlue I would fly somewhere hotter then here. Puerto Rico here I come. Lol,5.68E+17,2/17/2015 12:13
positive,jetblue,@JetBlue great smooth flight too! 👏👍,5.68E+17,2/17/2015 12:10
neutral,jetblue,@JetBlue I would go for 3rd time to Jamaica to volunteer w/ at risk youth #flyitforward #dc #stpatricksfoundation #rotary,5.68E+17,2/17/2015 12:09
neutral,jetblue,@JetBlue Airways Short Interest Down 3.5% in January (JBLU) - sleekmoney http://t.co/znsUjP86Bv,5.68E+17,2/17/2015 12:05
positive,jetblue,@JetBlue I would love for you to fly my best friend home to PVD for a weekend. 😊 http://t.co/cH0NmjyMgh,5.68E+17,2/17/2015 12:03
neutral,jetblue,"@JetBlue do they have to depart from Washington, D.C.??",5.68E+17,2/17/2015 12:01
